id,name,screen_name,description,lang,img_path
822678533944332288,Carolyne,carolynetweet,"Christian, Married, Patriot 🇺🇸JerUSAlem🇮🇱 For the LORD will go before you, And the God of Israel will be your rear guard. Isaiah 52:12 🙏🌍",en,
264437847,Commander-in-Thief KAG #2020🇺🇸🇺🇸🇺🇸🇺🇸,caronbrady,Working mom..🇺🇸.#MAGA 🇺🇸..loves reality TV!,en,
299259224,Carrie Mae,carriedaway16,"Law Student, Chihuahua Lover #LegallyBlonde #GoNoles #GoBucs",en,
304853972,Cary Cheshire,CaryCheshireTX,"President & CEO of Texans for Fiscal Responsibility. Catholic, conservative, and craft beer connoisseur. Called a Conservative Purity Czar by the Leftist Media.",en,
3246256409,moni,casarez_moni,Proud American. http://stopthesteal.us,en,
550258666,MD,casaulycasaul,Bred born raised in Brooklyn a real NYker Cigar lover Harley Lover hard worker ❤️NY ❤️my Country 🇺🇸 no MATTER WHAT Republican/conservative/capitalist mindset.,en,
1065051167225536513,Casey Dee Watkins,caseydeewatkins,"I am a mother of three wonderful girls, a strong believer in our Lord and an avid supporter of the Trump administration!! #MAGA🇱🇷",en,
45682206,✌🏻🖤🌻,CaseyLynne12,🇺🇸,en,
515411342,BloodLust,Castiel_Cullen,"I Got Problems: Agoraphobia, OCD/Germs, Severe Anxiety...
My Meds Keep Me Sane'ish. I Adore Anything Twilight, Dead By Daylight Or Supernatural. Gay Republican!",en,
2440009922,Catherine,Catherine3684,"I was a liberal...and then I got sober! Passionate Conservative for putting America first, loving God as I know him, and Gun rights. Realist. #KAG #MAGA",en,
43348556,President Wolverine 17,Cathgirl31,"Xiden sucks | Totus Tuus Regina... crush the Serpent, Mamma Mary! | Marxism = Satanic | 4 + years |🇺🇸",en,
469664661,Oscar 🇻🇦🇺🇸🇸🇻,cathsalvadoreno,"Anti-abortion and anti-porn
Anti-aborto e anti-pornografia
Anti-avortement et anti-porno
抗流产和反色情

DM's open for prayer requests.

🇫🇷🇧🇷🇨🇳",en,
24229387,Cathy,CathyCeiger,"Catholic wife, homeschooling mom, indie filmmaker & mezzo-soprano. Love Jesus & Mary, family & my work, trying my best to keep it in that order :)",en,
1245700368153161730,MAGA-Supporter,CathyHa46687253,"Happily married retired teacher, very active in my community, church and family. I want children to grow up in a safe environment. #MAGA #BlueLivesMatter #KAG",en,
765550434643619840,Cathy M.,catmaj040,"Adoring wife, proud mom, & hard-working businesswoman...retired teacher.",en,
202846498,CatNelsonPatriot,CatNelson75,American loving conservative. Trump supporter. Tennessee Titans fan. Same handle on Gab.,en,
3257125194,greeneyedcat,catseyecouture,Conservative Catholic (pre V2). All life matters. A literal Constitution. #MAGA  On Gab as @greeneyedcat. On Parler as @Catseyecouture.,en,
1260208356515434496,Maya,CB42501148,Tabula Rasa ~John Locke,en,
2502466327,Christopher Bouzy,cbouzy,"When I was 9, I started coding on a Mattel Aquarius computer. I developed several products in my 20s & 30s, and then in 2018 I launched http://BotSentinel.com",en,
2427849750,CBlair,CCCBlair,God Bless America 🇺🇸 God Bless Our Military 🇺🇸 Proud to be an American 🇺🇸🇺🇸🇺🇸 Student #ProLife Christian #KAG,en,
920798336,ccdirtdawgs,ccdirtdawgs,"Mother, grandmother, hillbilly sled dog musher, God bless America! Romans 8:28",en,
37826242,CCGAMES🕹🎮🎢,ccgamesceo,"http://youtube.com/ccgamesceo
 XBL CC Games CEO 
PSN ccgamesceo
Game Store Guy Podcast 
on the VGO app",en,
1149345434449731585,CC Nieukirk,CcNieukirk,My father was a Democrat bundler. ZHcontributor. Antique dealer specializing in Chinese porcelain. Posting political views across the spectrum & quirky stuff.,en,
787863502941622272,Maria,ccpetsitters11,"GOD 1st. 🙏 Happily married for 20 years.🎊 TrumpWON🇺🇸 #unbornlivesmatter🤰🏽👣 Steve Perry, Casting Crowns, Jeremy Camp, Chris Tomlin.",en,
498223316,Conservative Daily,cdalerts,We are a community of constitutional conservatives who believe in the founding fathers vision. Our toil is resisting socialism and its ideology.,en,
3364848593,MAGA 💯,cdeencourage,A Christian woman #JESUS #MAGA #CONSERVATIVE #Christian #PATRIOT #TRUMP #FBTS I am a Proud #republican in God we trust #TWGRP 🙏🏽🇺🇸🙏,en,
1008138976547561472,CptDorkery,CDorkery,🤓,en,
862429950,Captain Merica,cdparrott,"Patriotic Father, Christian, and Grandfather. Life Coach and Master Social Worker. Alt: Parler @parrottchristopher Gab @cdparrott",en,
18084430,“Doctor”,cduerksen,"Health writer, editor and digital/social media strategist for NYTs best-selling doctor; mom; truth seeker; parler@CoulsonDuerksen",en,
327611556,Cece Asencio,cecenj,All Views Expressed Here Are My Own. No DMs Please.     #attemployee,en,
1531185990,Cecil Choate,Cecil3695Cecil,🎬🎥| Actor | 25 years old |📍Los Angeles | Thanks for following my journey 😎| ✉️ Business Inquiries: cecil.choate3695@gmail.com,en,
636540671,CRJ_JR.,Cecilray32,As sliding down the banaster of life remember me as the splinter in your ass,en,
4002102525,ccaldwell,ceincici,Christian wife and proud stay at home momma!,en,
1257719485,Celery Caraway,CeleryCaraway,Multicultural through my life experience. Compulsive retweeter due to enduring culture shock. Lifelong Democrat. #BlackLivesMatter #StrongerTogether,en,
1176919666624778240,DeplorableTeta2 ~Just here to Tweet for POTUS45,CelesteHolsing,"Proud American Mom, Back-up Account~Twitter suspended my 1st Account.  Followed by Patriots like Scott Pressler , Alveda King, and others!  #MAGA #LawAndOrder",en,
822711373293559808,💯PatrioticWarrior🇺🇸,celindgren77,"True believer of Jesus Christ as my Saviour! Stay at home mom and married to the hardest working man I know! Pro God, Pro Life, Pro Gun, Pro Constitution= TRUMP",en,
3301022112,Celtic Crab,Celtic_Crab,"Navy Veteran, 2 AF Veteran Brothers, Son of a Veteran, Grandson of a Cop 
Former Radio News Anchor & News Director ~ Community College Instructor",en,
803346400553664512,Jimmy Lee,CEOJimmyLee,🇺🇸Disabled Veteran CEO designer @ClubVest Club Vest® Patriot® Motorcycle CCW Vests Jackets leather https://t.co/urkjODcMsk Harley-Davidson rider since 1976 Married 31yrs,en,
4727238322,Lisa F 🇺🇸,cgirl703,"Originally came 2 Twitter 4 Reality TV recaps & 2 complain about Septa, I live in Philly it's what we do, I stayed for the political entertainment  🚂🚂",en,
18173566,Craig G 🇺🇸,CGNiner9,"Cybersecurity Sales Professional. Patriot 🇺🇸Husband, Father of 2 amazing kids, 1 dog. Thoughts and opinions are my own 🇺🇸",en,
3752079317,Chad Burns,ChadBurns19,Republican Conservative. Packer Fan. Looking for a big change in government #Trump #MakeAmericaGreatAgain #FixOurCountry,en,
829706524230561792,Chad McLin,ChadMclin,Glory to God! Son Father Brother Friend Entrepreneur Patriot. Believer in Truth Love Hope Faith. Enjoy Family Friends Learning Creating.,en,
829706524230561792,Chad McLin,ChadMclin,Glory to God! Son Father Brother Friend Entrepreneur Patriot. Believer in Truth Love Hope Faith. Enjoy Family Friends Learning Creating.,en,
17414618,Charlie Chambers ✈️🇺🇸🇺🇸,Chambec,"Parler @cedw New Business Development Manager - Aerospace Industry. Unv of Michigan (MBA) & ECU Alum. Lived in SC, VA, Michigan, Boston and now home in ENC",en,
1033522893249032192,💥CHAMP2525💥,CHAMP25251,🇺🇸GOD BLESS THE USA🇺🇸 🦅🇺🇸,en,
2930437504,5th Generation 🇺🇸,chance852006,#Christian #Husband #Father #Patriot #ConstitutionalConservative #2A #1A #SexualAbuseSurvivor #SayNo2Socialism #WalkAway #MAGA #TrumpPence2020,en,
1258927829367918592,Bannon’s War Hair,chanel_chair,I’ve been carving you to see what form you’d take.,en,
797672744749961217,Dog Caregiver,Chanel4646,#Christian 🙏 ✝️#MAGA Dog Caregiver on Twitter to support Pres Trump. Protect Western Civilization at all costs. STOP the Socialists and Communists .   ❤️🐕 ✝️,en,
940385118031679494,littlekittysez❤🇺🇸,Charlatte121117,Me & my beautiful Mama. DM's ignored. I follow back most. Will source info if not easily found. I do not support the corrupt clowns who stole the '20 election.,en,
27303015,Charles Fowler,charlesfowler,I am in 100% support of President Donald Trump until  hell freezes over! I will serve in any manner needed to assist the Patriot Party to Save America. #MAGA,en,
49534373,Charmm,Charmm001,Shining the Light on Those Who Would Destroy ★AMERICA★ & ✡ISRAEL✡ #Conservative #ProIsrael #MAGA #KAG #WalkAway #RedPill #BestAwesomeTweets awarded bY Charmm,en,
933277127503482880,Chase mitchell,Chasemi65610638,"Working for minority rights all over world. Fighting against Nazi terrorist cancer in many countri, they should not be treated any different than ISIS or Al-Qa",en,
31445882,Chase Proctor,ChaseProctorXLI,Redhead. @Colts fan. #TeamVickiSoto. Toon Link main #SmashBros. Craft beer junkie. Opinions are strictly my own and ONLY mine.,en,
164859835,Chasing Starz -Trump is my president 2020!,chasingstarz,Concerned Citizen. Truth is hidden in plain sight... so is evil. One corrupts the other. Removing the wool from my eyes 1 Question at a time.,en,
2188868281,Kriz,chatandcutt,shit and 2 makes 8,en,
44677010,President-Elect Verdoux,ChazChase,"Living Proof That No Good Deed Goes Unpunished * Former Teacher * Aging Actuary * Aspiring Author * Devout Christian * Proud, Ugly, Deplorable, Trump Chump!",en,
41759177,caroline 🇺🇸🏩⛪️,cheeryxcaroline,Christian ✝️ Jesus is King 🙏 USA Patriot 🇺🇸 Mommy🤱🏻 Nurse 👩🏻‍⚕️ 🏩Year of the Dragon 🐲 World Traveler 🌎 Food junkie🍔Coco addict 🍫 Snow queen🏂,en,
340033776,Dee 🇺🇸#FightForAmerica,chefelf1,"Jesus, Character over Skin, Conservative, #ProLife, #AMERICAFIRST, #2A, #MAGA - Still ChefElf1 on GAB - President Trump Won",en,
340033776,Dee 🇺🇸#FightForAmerica,chefelf1,"Jesus, Character over Skin, Conservative, #ProLife, #AMERICAFIRST, #2A, #MAGA - Still ChefElf1 on GAB - President Trump Won",en,
1005247620799819776,Chelly Verria,ChellyVerria,fReE sPiRiT~~FoOd NeRd~~PoSitiViTy FReAk~~SeLf SuStAiNinG~~ExCiTeMeNt CoNnOiSseur~~GoD’s PrOdiGaL DaUgHtEr,en,
56174050,https://gab.com/chelenenightin,ChelNightingale,"Twitter deleted my followers, trying to rebuild.  Please follow, thank you.  2010 California Candidate endorsed by Ron Paul. #MAGA Love Jesus! #Homeschool",en,
1246910309534535681,AmericanPatriotParty🇺🇲ChelseaLynn💫🇺🇸💙,Chelsea25563518,"Simple ol gal. 🥰 Mom, Fiance 🇺🇸Patriot🔎💙Friend, 💯 Human❤
Survivor, wanna be farmer,🌱 sunrises☀️ music, flowers,🌼 mountains, believer of Angels 😇cook 🍽",en,
777262617907691520,Cherry🍒,Cherry1O7O,#MAGA🇺🇸 #KAG🇺🇸 #DaAngels😇😇CloserNation OG #BackTheBlue🇺🇸 #NRA🇺🇸⚓️Corpsman⚓️#GoNavy💪Navy Mom🇺🇸,en,
25334726,Chery1 🇺🇸,CherylG2020,G🐸b with me at CherylC and Me_We cherylgoodwin2 Ole Miss Alum’,en,
66649601,📚 🦄 Cheryl 🐾 🧢,CherylMorrisW,"🚫Trumpism 🚫Brexit 🚫GOP 🌱Non-Human/Human Rights 
🦄 Indy 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Pro-EU 🇪🇺 Ecology🌳 Wildlife 🐿 🦜🐦 💚
🚫Tories 🚫LNP 🚫UKUnionists",en,
16043205,Trump 2024 TruthTeller 🍊,CherylReynolds,#Resist * #NeverBiden * Gab @Exigence * Parler @CherylReynolds * Trump since the escalator * Backup: @ElegantExigence * Opinions are most decidedly mine 🌻 🇺🇸,en,
64429619,CherylsWay,Cherylsway,Proud Mother of 3 amazing daughters. Business owner. God & Country 🇺🇸 Free Speech #BackTheBlue 💙 #2A #REPEALObamacare,en,
1191460160,Juliet 🙏 🇺🇸❤️,chglatitude,Jesus is my Savior 🩸✝️ Faith & knowledge are my pillars Laughter is my medicine Functional Medicine #MAGA #BendedKnee #BDAD #Biblical,en,
459445951,North Side Anthony 🇺🇸,chicagoanthony_,"Sports, Politics and Whatever Else. Land of deep blue. Love the city, disgusted by who runs it. #demmachine has ruined this state. Pronouns Your / Mom",en,
763864434716573696,MAGA Forever 🇺🇸 ✨✨✨,chiccabear26,Proud wife and mother to 3 blessings. Conservative. Catholic. Proud American 🇺🇸 I love my country and I love our President / Trump 2020 / 🚫No DM’s,en,
1251592356073295874,President PAIN 🗣,chicityderby,bring the PAIN,en,
1253388885146636291,To The Moon 🚀🚀🚀,ChickieNuggetts,“The tree of liberty must be refreshed from time to time with the blood of patriots and tyrants.” - Thomas Jefferson,en,
126701416,Robbie,ChiefsFan23,"Retired Military Veteran,die Hard Kansas City Chiefs/ Royals fan!! Proud Republican!!!",en,
874575252,JellyBelly🇺🇸,Child6of8,"Catholic, conservative, pro-life, wife, mom, executive, business owner, Packer fan....",en,
46806111,Susan,Childlikefaaith,#Christian #Wife #Mother  70's girl🌺 Waiting for #2022 and #2024,en,
775136569510375424,Annopoly,Chilon_Sparta,Politics du jour.📅Patriot 24/7/365🇺🇸 7164045,en,
394995007,Jeannette,chiplover44,I love working with disadvantaged kids. Die hard Redskins fan!! #HTTR #RedskinsTweetTeam,en,
814300323733012480,Boo,ChowLabLove,http://Gab.com/HereIAmAgain 🇺🇸,en,
28151887,Chris 😎😛🤣😂😃🇺🇸🏳️‍🌈,ChrisBergold,Hello There ! 🏳️‍🌈 (Pic is the late “loveable” Albert. 2007-2020) Lighten up and don’t take Social Media to seriously. Have fun and be happy!,en,
929117666,President-Elect Key,chriskeyy,Proud American/“Dad”/Future Republican Candidate 🇺🇸 47th President of The United States of America,en,
931543948081774592,Chris Mahan,ChrisMahan14,"Hard working, America loving conservative that loves Trump and his family🇺🇸🇺🇸👍🏽",en,
863437334347481089,Ohio Governor-Elect Mac,Chrismc80839284,"Catholic, Conservative, libertarian leaning, broke father to 5 girls (2 with 4 legs). Recovering Professional Political Operative. 🇮🇪⛪",en,
1018647634125492224,Chrismm,Chrismm29492461,"Patriot, Conservative, Pro-life Catholic Christian, NRA supporter",en,
4386338182,✨Deplorable Chris🇺🇸✨,chrisroxx22,✨Ready To Take Our Country Back👊Let's make AMERICA Great Again TRUMP2016 🇺🇸🇺🇸🇺🇸 #MAGA 🔥,en,
3471981,ChrissMari,ChrissMari,"Unapologetic dogooder, Penitent, and Radical Catholic Leftist. MSW Student RTs != Endorsements and My Thoughts = Mine and My Cat's alone #mcfc #ODAAT She/Her",en,
1262913169036460033,Christianview.blog | Gab: @Smartobella,ChristianviewB,#MAGA #KAG https://t.co/aMOfZjfZWz  I reached my limit of people I can follow as @TeresaManning_1 This is my 2nd account. Believer in Jesus Christ; my Savior & Lord.,en,
778258438925279232,Christina Whitman,ChristinaW54321,Proud #deplorable since day one. #MAGA #KAG #Trump2020,en,
173945478,Christine Muller,ChristineRN70,"Nurse, Wife, Grandma, and Mom to a Marine Corps. Veteran",en,
1030593792334864385,Christopher Boen @PresidentElectBoen,Christo22263422,Christian. American Patriot. Trump Supporter. Israel Supporter. Philippians 4:13.,en,
1019267587476152320,its me.,christo76943670,🇺🇸,en,
3796860628,Christopher Laurence,ChristopherSQV,"I founded a website (http://SiQuaVirtus.com) 

(Popular) Culture & (Traditional) Catholicism. 

http://patreon.com/SQV

http://SP3RN.com/ChristopherSQV",en,
22210717,CZ,ChrisZNC,"#Christian #Father and #entrepreneur. #82nd #Veteran #Patriot #2A #1A. NO DM plz. RT=convo, not endorsement. #originalintent #rumble #parler= @TEZ3 IFB",en,
809626770,Comic Book Guy,Chuckhere250,I Support and Defend the Constitution of the United States of America ! God ! Family ! Freedom ! #Conservative #ProLife #AmericaFirst,en,
115705376,Chuck Muth,ChuckMuth,"Conservatarian political activist, author, speaker, blogger, publisher, campaign consultant & full-time dad to Kristen, Jenna and CJ.",en,
588097588,Chuck Richter,ChuckRichter70,"Entrepreneur & Consultant ● Italian 🇮🇹 German 🇩🇪  ● Family Man ● Dog Lover ● Wine, Bourbon & Cigars ●  Lift 💪 ● God & Country 🇺🇲 Angels ⚾️ Seahawks 🏈",en,
1048789086704750592,Cigar Mode,CigarMode,"smoke ‘em if you got ‘em ⭐️ God-fearing Catholic patriot, because America ✝️🇺🇸💪🏼🥃🦅⭐️ - ❌ guns, cigars, meat & whiskey ❌ - (#KAG & ALL the RIGHT hashtags)",en,
1021501729425252359,Cindy Ann Willis,CindyAnnWillis1,"Support TRUMP, US Military🇺🇸VETS Law Officers, KANYE
Christian Conservative 🙏 ✝️        Constitution FREEDOM
Blue Lives Matter PITA
https://t.co/5YElXqTiNh Cindy@CindyAnn",en,
3232837242,⚜️ Cindy ⚜️ 🇺🇸,CindyB_717,"I Love God, Family, Country, President Trump & Flotus 🌹 #TRUMP2020 #MAGA 🙏🎚🇺🇸 Parler- @CindyB717",en,
88689348,Cindy Colbert,CindyColbert,"Bible Preacher, Teacher & Writer Who Is ""Purposely Living Life Overflowing With Love + Hugs = Joy"" While Equipping Others With Why & How They Can & Should Too!",en,
37926263,Cindy Adams,cindyderossett,🇺🇸❤️🤍💙✝️🙏⭐️  Parler: @cindyderossett,en,
143120827,Cindy Graves,CindyGravesFL,"Proud American Dreamer too, Mom of 4 amazing adults, Past President @FloridaGOPWomen, retired radio host, wanna-be chef, happy Floridian & seeker of truth. 😎",en,
45228692,Southern🍑CindyLou,CinUsa22,"Christ follower, WIFE, MOTHER,DAUGHTER,SISTER & patriotic American ❤️🇺🇸 Isaiah 40:31",en,
